ID,TimeInterval,UpdateTime
12344,tick05,11:12:52
12345,tick05,11:12:53
12346,tick05,11:12:53
12347,tick05,11:12:54
12348,tick05,11:12:54
12349,tick05,11:12:55
12350,tick05,11:12:55
12351,tick05,11:12:56
12352,tick05,11:12:56
12353,tick05,11:12:57
12354,tick05,11:12:57
12355,tick05,11:12:58
12356,tick05,11:12:58
12357,tick05,11:12:59
12358,tick05,11:12:59
12359,tick05,11:13:00
12360,tick05,11:13:00
12361,tick05,11:13:01
12362,tick05,11:13:01
12363,tick05,11:13:02
12364,tick05,11:13:02
12365,tick05,11:13:03
12366,tick05,11:13:03
12367,tick05,11:13:04
12368,tick05,11:13:04
12369,tick05,11:13:05
12370,tick05,11:13:05
12371,tick05,11:13:06
12372,tick05,11:13:06
12373,tick05,11:13:07
12374,tick05,11:13:07
12375,tick05,11:13:08
12376,tick05,11:13:08
12377,tick05,11:13:09
12378,tick05,11:13:09
12379,tick05,11:13:10
12380,tick05,11:13:10
12381,tick05,11:13:11
12382,tick05,11:13:11
12383,tick05,11:13:12
12384,tick05,11:13:12
12385,tick05,11:13:13
12386,tick05,11:13:13
12387,tick05,11:13:14
12388,tick05,11:13:14
12389,tick05,11:13:15
12390,tick05,11:13:15
12391,tick05,11:13:16
12392,tick05,11:13:16
12393,tick05,11:13:17
12394,tick05,11:13:17
12395,tick05,11:13:18
12396,tick05,11:13:18
12397,tick05,11:13:19
12398,tick05,11:13:19
12399,tick05,11:13:20
12400,tick05,11:13:20
12401,tick05,11:13:21
12402,tick05,11:13:21
12403,tick05,11:13:22
12404,tick05,11:13:22
12405,tick05,11:13:23
12406,tick05,11:13:23
12407,tick05,11:13:24
12408,tick05,11:13:24
12409,tick05,11:13:25
12410,tick05,11:13:25
12411,tick05,11:13:26
12412,tick05,11:13:26
12413,tick05,11:13:27
12414,tick05,11:13:27
12415,tick05,11:13:28
12416,tick05,11:13:28
12417,tick05,11:13:29
12418,tick05,11:13:29
12419,tick05,11:13:30
12420,tick05,11:13:30
12421,tick05,11:13:31
12422,tick05,11:13:31
12423,tick05,11:13:32
12424,tick05,11:13:32
12425,tick05,11:13:33
12426,tick05,11:13:33
12427,tick05,11:13:34
12428,tick05,11:13:34
12429,tick05,11:13:35
12430,tick05,11:13:35
12431,tick05,11:13:36
12432,tick05,11:13:36
12433,tick05,11:13:37
12434,tick05,11:13:37
12435,tick05,11:13:38
12436,tick05,11:13:38
12437,tick05,11:13:39
12438,tick05,11:13:39
12439,tick05,11:13:40
12440,tick05,11:13:40
12441,tick05,11:13:41
12442,tick05,11:13:41
12443,tick05,11:13:42
12444,tick05,11:13:42
12445,tick05,11:13:43
12446,tick05,11:13:43
12447,tick05,11:13:44
12448,tick05,11:13:44
12449,tick05,11:13:45
12450,tick05,11:13:45
12451,tick05,11:13:46
12452,tick05,11:13:46
12453,tick05,11:13:47
12454,tick05,11:13:47
12455,tick05,11:13:48
12456,tick05,11:13:48
12457,tick05,11:13:49
12458,tick05,11:13:49
12459,tick05,11:13:50
12460,tick05,11:13:50
12461,tick05,11:13:51
12462,tick05,11:13:51
12463,tick05,11:13:52
12464,tick05,11:13:52
12465,tick05,11:13:53
12466,tick05,11:13:53
12467,tick05,11:13:54
12468,tick05,11:13:54
12469,tick05,11:13:55
12470,tick05,11:13:55
12471,tick05,11:13:56
12472,tick05,11:13:56
12473,tick05,11:13:57
12474,tick05,11:13:57
12475,tick05,11:13:58
12476,tick05,11:13:58
12477,tick05,11:13:59
12478,tick05,11:13:59
12479,tick05,11:14:00
12480,tick05,11:14:00
12481,tick05,11:14:01
12482,tick05,11:14:01
12483,tick05,11:14:02
12484,tick05,11:14:02
12485,tick05,11:14:03
12486,tick05,11:14:03
12487,tick05,11:14:04
12488,tick05,11:14:04
12489,tick05,11:14:05
12490,tick05,11:14:05
12491,tick05,11:14:06
12492,tick05,11:14:06
12493,tick05,11:14:07
12494,tick05,11:14:07
12495,tick05,11:14:08
12496,tick05,11:14:08
12497,tick05,11:14:09
12498,tick05,11:14:09
12499,tick05,11:14:10
12500,tick05,11:14:10
12501,tick05,11:14:11
12502,tick05,11:14:11
12503,tick05,11:14:12
12504,tick05,11:14:12
12505,tick05,11:14:13
12506,tick05,11:14:13
12507,tick05,11:14:14
12508,tick05,11:14:14
12509,tick05,11:14:15
12510,tick05,11:14:15
12511,tick05,11:14:16
12512,tick05,11:14:16
12513,tick05,11:14:17
12514,tick05,11:14:17
12515,tick05,11:14:18
12516,tick05,11:14:18
12517,tick05,11:14:19
12518,tick05,11:14:19
12519,tick05,11:14:20
12520,tick05,11:14:20
12521,tick05,11:14:21
12522,tick05,11:14:21
12523,tick05,11:14:22
12524,tick05,11:14:22
12525,tick05,11:14:23
12526,tick05,11:14:23
12527,tick05,11:14:24
12528,tick05,11:14:24
12529,tick05,11:14:25
12530,tick05,11:14:25
12531,tick05,11:14:26
12532,tick05,11:14:26
12533,tick05,11:14:27
12534,tick05,11:14:27
12535,tick05,11:14:28
12536,tick05,11:14:28
12537,tick05,11:14:29
12538,tick05,11:14:29
12539,tick05,11:14:30
12540,tick05,11:14:30
12541,tick05,11:14:31
12542,tick05,11:14:31
12543,tick05,11:14:32
12544,tick05,11:14:32
12545,tick05,11:14:33
12546,tick05,11:14:33
12547,tick05,11:14:34
12548,tick05,11:14:34
12549,tick05,11:14:35
12550,tick05,11:14:35
12551,tick05,11:14:36
12552,tick05,11:14:36
12553,tick05,11:14:37
12554,tick05,11:14:37
12555,tick05,11:14:38
12556,tick05,11:14:38
12557,tick05,11:14:39
12558,tick05,11:14:39
12559,tick05,11:14:40
12560,tick05,11:14:40
12561,tick05,11:14:41
12562,tick05,11:14:41
12563,tick05,11:14:42
12564,tick05,11:14:42
12565,tick05,11:14:43
12566,tick05,11:14:43
12567,tick05,11:14:44
12568,tick05,11:14:44
12569,tick05,11:14:45
12570,tick05,11:14:45
12571,tick05,11:14:46
12572,tick05,11:14:46
12573,tick05,11:14:47
12574,tick05,11:14:47
12575,tick05,11:14:48
12576,tick05,11:14:48
12577,tick05,11:14:49
12578,tick05,11:14:49
12579,tick05,11:14:50
12580,tick05,11:14:50
12581,tick05,11:14:51
12582,tick05,11:14:51
12583,tick05,11:14:52
12584,tick05,11:14:52
12585,tick05,11:14:53
12586,tick05,11:14:53
12587,tick05,11:14:54
12588,tick05,11:14:54
12589,tick05,11:14:55
12590,tick05,11:14:55
12591,tick05,11:14:56
12592,tick05,11:14:56
12593,tick05,11:14:57
12594,tick05,11:14:57
12595,tick05,11:14:58
12596,tick05,11:14:58
12597,tick05,11:14:59
12598,tick05,11:14:59
12599,tick05,11:15:00
12600,tick05,11:15:00
12601,tick05,11:15:01
12602,tick05,11:15:01
12603,tick05,11:15:02
12604,tick05,11:15:02
12605,tick05,11:15:03
12606,tick05,11:15:03
12607,tick05,11:15:04
12608,tick05,11:15:04
12609,tick05,11:15:05
12610,tick05,11:15:05
12611,tick05,11:15:06
12612,tick05,11:15:06
12613,tick05,11:15:07
12614,tick05,11:15:07
12615,tick05,11:15:08
12616,tick05,11:15:08
12617,tick05,11:15:09
12618,tick05,11:15:09
12619,tick05,11:15:10
12620,tick05,11:15:10
12621,tick05,11:15:11
12622,tick05,11:15:11
12623,tick05,11:15:12
12624,tick05,11:15:12
12625,tick05,11:15:13
12626,tick05,11:15:13
12627,tick05,11:15:14
12628,tick05,11:15:14
12629,tick05,11:15:15
12630,tick05,11:15:15
12631,tick05,11:15:16
12632,tick05,11:15:16
12633,tick05,11:15:17
12634,tick05,11:15:17
12635,tick05,11:15:18
12636,tick05,11:15:18
12637,tick05,11:15:19
12638,tick05,11:15:19
12639,tick05,11:15:20
12640,tick05,11:15:20
12641,tick05,11:15:21
12642,tick05,11:15:21
12643,tick05,11:15:22
12644,tick05,11:15:22
12645,tick05,11:15:23
12646,tick05,11:15:23
12647,tick05,11:15:24
12648,tick05,11:15:24
12649,tick05,11:15:25
12650,tick05,11:15:25
12651,tick05,11:15:26
12652,tick05,11:15:26
12653,tick05,11:15:27
12654,tick05,11:15:27
12655,tick05,11:15:28
12656,tick05,11:15:28
12657,tick05,11:15:29
12658,tick05,11:15:29
12659,tick05,11:15:30
12660,tick05,11:15:30
12661,tick05,11:15:31
12662,tick05,11:15:31
12663,tick05,11:15:32
12664,tick05,11:15:32
12665,tick05,11:15:33
12666,tick05,11:15:33
12667,tick05,11:15:34
12668,tick05,11:15:34
12669,tick05,11:15:35
12670,tick05,11:15:35
12671,tick05,11:15:36
12672,tick05,11:15:36
12673,tick05,11:15:37
12674,tick05,11:15:37
12675,tick05,11:15:38
12676,tick05,11:15:38
12677,tick05,11:15:39
12678,tick05,11:15:39
12679,tick05,11:15:40
12680,tick05,11:15:40
12681,tick05,11:15:41
12682,tick05,11:15:41
12683,tick05,11:15:42
12684,tick05,11:15:42
12685,tick05,11:15:43
12686,tick05,11:15:43
12687,tick05,11:15:44
12688,tick05,11:15:44
12689,tick05,11:15:45
12690,tick05,11:15:45
12691,tick05,11:15:46
12692,tick05,11:15:46
12693,tick05,11:15:47
12694,tick05,11:15:47
12695,tick05,11:15:48
12696,tick05,11:15:48
12697,tick05,11:15:49
12698,tick05,11:15:49
12699,tick05,11:15:50
12700,tick05,11:15:50
12701,tick05,11:15:51
12702,tick05,11:15:51
12703,tick05,11:15:52
12704,tick05,11:15:52
12705,tick05,11:15:53
12706,tick05,11:15:53
12707,tick05,11:15:54
12708,tick05,11:15:54
12709,tick05,11:15:55
12710,tick05,11:15:55
12711,tick05,11:15:56
12712,tick05,11:15:56
12713,tick05,11:15:57
12714,tick05,11:15:57
12715,tick05,11:15:58
12716,tick05,11:15:58
12717,tick05,11:15:59
12718,tick05,11:15:59
12719,tick05,11:16:00
12720,tick05,11:16:00
12721,tick05,11:16:01
12722,tick05,11:16:01
12723,tick05,11:16:02
12724,tick05,11:16:02
12725,tick05,11:16:03
12726,tick05,11:16:03
12727,tick05,11:16:04
12728,tick05,11:16:04
12729,tick05,11:16:05
12730,tick05,11:16:05
12731,tick05,11:16:06
12732,tick05,11:16:06
12733,tick05,11:16:07
12734,tick05,11:16:07
12735,tick05,11:16:08
12736,tick05,11:16:08
12737,tick05,11:16:09
12738,tick05,11:16:09
12739,tick05,11:16:10
12740,tick05,11:16:10
12741,tick05,11:16:11
12742,tick05,11:16:11
12743,tick05,11:16:12
12744,tick05,11:16:12
12745,tick05,11:16:13
12746,tick05,11:16:13
12747,tick05,11:16:14
12748,tick05,11:16:14
12749,tick05,11:16:15
12750,tick05,11:16:15
12751,tick05,11:16:16
12752,tick05,11:16:16
12753,tick05,11:16:17
12754,tick05,11:16:17
12755,tick05,11:16:18
12756,tick05,11:16:18
12757,tick05,11:16:19
12758,tick05,11:16:19
12759,tick05,11:16:20
12760,tick05,11:16:20
12761,tick05,11:16:21
12762,tick05,11:16:21
12763,tick05,11:16:22
12764,tick05,11:16:22
12765,tick05,11:16:23
12766,tick05,11:16:23
12767,tick05,11:16:24
12768,tick05,11:16:24
12769,tick05,11:16:25
12770,tick05,11:16:25
12771,tick05,11:16:26
12772,tick05,11:16:26
12773,tick05,11:16:27
12774,tick05,11:16:27
12775,tick05,11:16:28
12776,tick05,11:16:28
12777,tick05,11:16:29
12778,tick05,11:16:29
12779,tick05,11:16:30
12780,tick05,11:16:30
12781,tick05,11:16:31
12782,tick05,11:16:31
12783,tick05,11:16:32
12784,tick05,11:16:32
12785,tick05,11:16:33
12786,tick05,11:16:33
12787,tick05,11:16:34
12788,tick05,11:16:34
12789,tick05,11:16:35
12790,tick05,11:16:35
12791,tick05,11:16:36
12792,tick05,11:16:36
12793,tick05,11:16:37
12794,tick05,11:16:37
12795,tick05,11:16:38
12796,tick05,11:16:38
12797,tick05,11:16:39
12798,tick05,11:16:39
12799,tick05,11:16:40
12800,tick05,11:16:40
12801,tick05,11:16:41
12802,tick05,11:16:41
12803,tick05,11:16:42
12804,tick05,11:16:42
12805,tick05,11:16:43
12806,tick05,11:16:43
12807,tick05,11:16:44
12808,tick05,11:16:44
12809,tick05,11:16:45
12810,tick05,11:16:45
12811,tick05,11:16:46
12812,tick05,11:16:46
12813,tick05,11:16:47
12814,tick05,11:16:47
12815,tick05,11:16:48
12816,tick05,11:16:48
12817,tick05,11:16:49
12818,tick05,11:16:49
12819,tick05,11:16:50
12820,tick05,11:16:50
12821,tick05,11:16:51
12822,tick05,11:16:51
12823,tick05,11:16:52
12824,tick05,11:16:52
12825,tick05,11:16:53
12826,tick05,11:16:53
12827,tick05,11:16:54
12828,tick05,11:16:54
12829,tick05,11:16:55
12830,tick05,11:16:55
12831,tick05,11:16:56
12832,tick05,11:16:56
12833,tick05,11:16:57
12834,tick05,11:16:57
12835,tick05,11:16:58
12836,tick05,11:16:58
12837,tick05,11:16:59
12838,tick05,11:16:59
12839,tick05,11:17:00
12840,tick05,11:17:00
12841,tick05,11:17:01
12842,tick05,11:17:01
12843,tick05,11:17:02
12844,tick05,11:17:02
12845,tick05,11:17:03
12846,tick05,11:17:03
12847,tick05,11:17:04
12848,tick05,11:17:04
12849,tick05,11:17:05
12850,tick05,11:17:05
12851,tick05,11:17:06
12852,tick05,11:17:06
12853,tick05,11:17:07
12854,tick05,11:17:07
12855,tick05,11:17:08
12856,tick05,11:17:08
12857,tick05,11:17:09
12858,tick05,11:17:09
12859,tick05,11:17:10
12860,tick05,11:17:10
12861,tick05,11:17:11
12862,tick05,11:17:11
12863,tick05,11:17:12
12864,tick05,11:17:12
12865,tick05,11:17:13
12866,tick05,11:17:13
12867,tick05,11:17:14
12868,tick05,11:17:14
12869,tick05,11:17:15
12870,tick05,11:17:15
12871,tick05,11:17:16
12872,tick05,11:17:16
12873,tick05,11:17:17
12874,tick05,11:17:17
12875,tick05,11:17:18
12876,tick05,11:17:18
12877,tick05,11:17:19
12878,tick05,11:17:19
12879,tick05,11:17:20
12880,tick05,11:17:20
12881,tick05,11:17:21
12882,tick05,11:17:21
12883,tick05,11:17:22
12884,tick05,11:17:22
12885,tick05,11:17:23
12886,tick05,11:17:23
12887,tick05,11:17:24
12888,tick05,11:17:24
12889,tick05,11:17:25
12890,tick05,11:17:25
12891,tick05,11:17:26
12892,tick05,11:17:26
12893,tick05,11:17:27
12894,tick05,11:17:27
12895,tick05,11:17:28
12896,tick05,11:17:28
12897,tick05,11:17:29
12898,tick05,11:17:29
12899,tick05,11:17:30
12900,tick05,11:17:30
12901,tick05,11:17:31
12902,tick05,11:17:31
12903,tick05,11:17:32
12904,tick05,11:17:32
12905,tick05,11:17:33
12906,tick05,11:17:33
12907,tick05,11:17:34
12908,tick05,11:17:34
12909,tick05,11:17:35
12910,tick05,11:17:35
12911,tick05,11:17:36
12912,tick05,11:17:36
12913,tick05,11:17:37
12914,tick05,11:17:37
12915,tick05,11:17:38
12916,tick05,11:17:38
12917,tick05,11:17:39
12918,tick05,11:17:39
12919,tick05,11:17:40
12920,tick05,11:17:40
12921,tick05,11:17:41
12922,tick05,11:17:41
12923,tick05,11:17:42
12924,tick05,11:17:42
12925,tick05,11:17:43
12926,tick05,11:17:43
12927,tick05,11:17:44
12928,tick05,11:17:44
12929,tick05,11:17:45
12930,tick05,11:17:45
12931,tick05,11:17:46
12932,tick05,11:17:46
12933,tick05,11:17:47
12934,tick05,11:17:47
12935,tick05,11:17:48
12936,tick05,11:17:48
12937,tick05,11:17:49
12938,tick05,11:17:49
12939,tick05,11:17:50
12940,tick05,11:17:50
12941,tick05,11:17:51
12942,tick05,11:17:51
12943,tick05,11:17:52
12944,tick05,11:17:52
12945,tick05,11:17:53
12946,tick05,11:17:53
12947,tick05,11:17:54
12948,tick05,11:17:54
12949,tick05,11:17:55
12950,tick05,11:17:55
12951,tick05,11:17:56
12952,tick05,11:17:56
12953,tick05,11:17:57
12954,tick05,11:17:57
12955,tick05,11:17:58
12956,tick05,11:17:58
12957,tick05,11:17:59
12958,tick05,11:17:59
12959,tick05,11:18:00
12960,tick05,11:18:00
12961,tick05,11:18:01
12962,tick05,11:18:01
12963,tick05,11:18:02
12964,tick05,11:18:02
12965,tick05,11:18:03
12966,tick05,11:18:03
12967,tick05,11:18:04
12968,tick05,11:18:04
12969,tick05,11:18:05
12970,tick05,11:18:05
12971,tick05,11:18:06
12972,tick05,11:18:06
12973,tick05,11:18:07
12974,tick05,11:18:07
12975,tick05,11:18:08
12976,tick05,11:18:08
12977,tick05,11:18:09
12978,tick05,11:18:09
12979,tick05,11:18:10
12980,tick05,11:18:10
12981,tick05,11:18:11
12982,tick05,11:18:11
12983,tick05,11:18:12
12984,tick05,11:18:12
12985,tick05,11:18:13
12986,tick05,11:18:13
12987,tick05,11:18:14
12988,tick05,11:18:14
12989,tick05,11:18:15
12990,tick05,11:18:15
12991,tick05,11:18:16
12992,tick05,11:18:16
12993,tick05,11:18:17
12994,tick05,11:18:17
12995,tick05,11:18:18
12996,tick05,11:18:18
12997,tick05,11:18:19
12998,tick05,11:18:19
12999,tick05,11:18:20
13000,tick05,11:18:20
13001,tick05,11:18:21
13002,tick05,11:18:21
13003,tick05,11:18:22
13004,tick05,11:18:22
13005,tick05,11:18:23
13006,tick05,11:18:23
13007,tick05,11:18:24
13008,tick05,11:18:24
13009,tick05,11:18:25
13010,tick05,11:18:25
13011,tick05,11:18:26
13012,tick05,11:18:26
13013,tick05,11:18:27
13014,tick05,11:18:27
13015,tick05,11:18:28
13016,tick05,11:18:28
13017,tick05,11:18:29
13018,tick05,11:18:29
13019,tick05,11:18:30
13020,tick05,11:18:30
13021,tick05,11:18:31
13022,tick05,11:18:31
13023,tick05,11:18:32
13024,tick05,11:18:32
13025,tick05,11:18:33
13026,tick05,11:18:33
13027,tick05,11:18:34
13028,tick05,11:18:34
13029,tick05,11:18:35
13030,tick05,11:18:35
13031,tick05,11:18:36
13032,tick05,11:18:36
13033,tick05,11:18:37
13034,tick05,11:18:37
13035,tick05,11:18:38
13036,tick05,11:18:38
13037,tick05,11:18:39
13038,tick05,11:18:39
13039,tick05,11:18:40
13040,tick05,11:18:40
13041,tick05,11:18:41
13042,tick05,11:18:41
13043,tick05,11:18:42
13044,tick05,11:18:42
13045,tick05,11:18:43
13046,tick05,11:18:43
13047,tick05,11:18:44
13048,tick05,11:18:44
13049,tick05,11:18:45
13050,tick05,11:18:45
13051,tick05,11:18:46
13052,tick05,11:18:46
13053,tick05,11:18:47
13054,tick05,11:18:47
13055,tick05,11:18:48
13056,tick05,11:18:48
13057,tick05,11:18:49
13058,tick05,11:18:49
13059,tick05,11:18:50
13060,tick05,11:18:50
13061,tick05,11:18:51
13062,tick05,11:18:51
13063,tick05,11:18:52
13064,tick05,11:18:52
13065,tick05,11:18:53
13066,tick05,11:18:53
13067,tick05,11:18:54
13068,tick05,11:18:54
13069,tick05,11:18:55
13070,tick05,11:18:55
13071,tick05,11:18:56
13072,tick05,11:18:56
13073,tick05,11:18:57
13074,tick05,11:18:57
13075,tick05,11:18:58
13076,tick05,11:18:58
13077,tick05,11:18:59
13078,tick05,11:18:59
13079,tick05,11:19:00
13080,tick05,11:19:00
13081,tick05,11:19:01
13082,tick05,11:19:01
13083,tick05,11:19:02
13084,tick05,11:19:02
13085,tick05,11:19:03
13086,tick05,11:19:03
13087,tick05,11:19:04
13088,tick05,11:19:04
13089,tick05,11:19:05
13090,tick05,11:19:05
13091,tick05,11:19:06
13092,tick05,11:19:06
13093,tick05,11:19:07
13094,tick05,11:19:07
13095,tick05,11:19:08
13096,tick05,11:19:08
13097,tick05,11:19:09
13098,tick05,11:19:09
13099,tick05,11:19:10
13100,tick05,11:19:10
13101,tick05,11:19:11
13102,tick05,11:19:11
13103,tick05,11:19:12
13104,tick05,11:19:12
13105,tick05,11:19:13
13106,tick05,11:19:13
13107,tick05,11:19:14
13108,tick05,11:19:14
13109,tick05,11:19:15
13110,tick05,11:19:15
13111,tick05,11:19:16
13112,tick05,11:19:16
13113,tick05,11:19:17
13114,tick05,11:19:17
13115,tick05,11:19:18
13116,tick05,11:19:18
13117,tick05,11:19:19
13118,tick05,11:19:19
13119,tick05,11:19:20
13120,tick05,11:19:20
13121,tick05,11:19:21
13122,tick05,11:19:21
13123,tick05,11:19:22
13124,tick05,11:19:22
13125,tick05,11:19:23
13126,tick05,11:19:23
13127,tick05,11:19:24
13128,tick05,11:19:24
13129,tick05,11:19:25
13130,tick05,11:19:25
13131,tick05,11:19:26
13132,tick05,11:19:26
13133,tick05,11:19:27
13134,tick05,11:19:27
13135,tick05,11:19:28
13136,tick05,11:19:28
13137,tick05,11:19:29
13138,tick05,11:19:29
13139,tick05,11:19:30
13140,tick05,11:19:30
13141,tick05,11:19:31
13142,tick05,11:19:31
13143,tick05,11:19:32
13144,tick05,11:19:32
13145,tick05,11:19:33
13146,tick05,11:19:33
13147,tick05,11:19:34
13148,tick05,11:19:34
13149,tick05,11:19:35
13150,tick05,11:19:35
13151,tick05,11:19:36
13152,tick05,11:19:36
13153,tick05,11:19:37
13154,tick05,11:19:37
13155,tick05,11:19:38
13156,tick05,11:19:38
13157,tick05,11:19:39
13158,tick05,11:19:39
13159,tick05,11:19:40
13160,tick05,11:19:40
13161,tick05,11:19:41
13162,tick05,11:19:41
13163,tick05,11:19:42
13164,tick05,11:19:42
13165,tick05,11:19:43
13166,tick05,11:19:43
13167,tick05,11:19:44
13168,tick05,11:19:44
13169,tick05,11:19:45
13170,tick05,11:19:45
13171,tick05,11:19:46
13172,tick05,11:19:46
13173,tick05,11:19:47
13174,tick05,11:19:47
13175,tick05,11:19:48
13176,tick05,11:19:48
13177,tick05,11:19:49
13178,tick05,11:19:49
13179,tick05,11:19:50
13180,tick05,11:19:50
13181,tick05,11:19:51
13182,tick05,11:19:51
13183,tick05,11:19:52
13184,tick05,11:19:52
13185,tick05,11:19:53
13186,tick05,11:19:53
13187,tick05,11:19:54
13188,tick05,11:19:54
13189,tick05,11:19:55
13190,tick05,11:19:55
13191,tick05,11:19:56
13192,tick05,11:19:56
13193,tick05,11:19:57
13194,tick05,11:19:57
13195,tick05,11:19:58
13196,tick05,11:19:58
13197,tick05,11:19:59
13198,tick05,11:19:59
13199,tick05,11:20:00
13200,tick05,11:20:00
13201,tick05,11:20:01
13202,tick05,11:20:01
13203,tick05,11:20:02
13204,tick05,11:20:02
13205,tick05,11:20:03
13206,tick05,11:20:03
13207,tick05,11:20:04
13208,tick05,11:20:04
13209,tick05,11:20:05
13210,tick05,11:20:05
13211,tick05,11:20:06
13212,tick05,11:20:06
13213,tick05,11:20:07
13214,tick05,11:20:07
13215,tick05,11:20:08
13216,tick05,11:20:08
13217,tick05,11:20:09
13218,tick05,11:20:09
13219,tick05,11:20:10
13220,tick05,11:20:10
13221,tick05,11:20:11
13222,tick05,11:20:11
13223,tick05,11:20:12
13224,tick05,11:20:12
13225,tick05,11:20:13
13226,tick05,11:20:13
13227,tick05,11:20:14
13228,tick05,11:20:14
13229,tick05,11:20:15
13230,tick05,11:20:15
13231,tick05,11:20:16
13232,tick05,11:20:16
13233,tick05,11:20:17
13234,tick05,11:20:17
13235,tick05,11:20:18
13236,tick05,11:20:18
13237,tick05,11:20:19
13238,tick05,11:20:19
13239,tick05,11:20:20
13240,tick05,11:20:20
13241,tick05,11:20:21
13242,tick05,11:20:21
13243,tick05,11:20:22
13244,tick05,11:20:22
13245,tick05,11:20:23
13246,tick05,11:20:23
13247,tick05,11:20:24
13248,tick05,11:20:24
13249,tick05,11:20:25
13250,tick05,11:20:25
13251,tick05,11:20:26
13252,tick05,11:20:26
13253,tick05,11:20:27
13254,tick05,11:20:27
13255,tick05,11:20:28
13256,tick05,11:20:28
13257,tick05,11:20:29
13258,tick05,11:20:29
13259,tick05,11:20:30
13260,tick05,11:20:30
13261,tick05,11:20:31
13262,tick05,11:20:31
13263,tick05,11:20:32
13264,tick05,11:20:32
13265,tick05,11:20:33
13266,tick05,11:20:33
13267,tick05,11:20:34
13268,tick05,11:20:34
13269,tick05,11:20:35
13270,tick05,11:20:35
13271,tick05,11:20:36
13272,tick05,11:20:36
13273,tick05,11:20:37
13274,tick05,11:20:37
13275,tick05,11:20:38
13276,tick05,11:20:38
13277,tick05,11:20:39
13278,tick05,11:20:39
13279,tick05,11:20:40
13280,tick05,11:20:40
13281,tick05,11:20:41
13282,tick05,11:20:41
13283,tick05,11:20:42
13284,tick05,11:20:42
13285,tick05,11:20:43
13286,tick05,11:20:43
13287,tick05,11:20:44
13288,tick05,11:20:44
13289,tick05,11:20:45
13290,tick05,11:20:45
13291,tick05,11:20:46
13292,tick05,11:20:46
13293,tick05,11:20:47
13294,tick05,11:20:47
13295,tick05,11:20:48
13296,tick05,11:20:48
13297,tick05,11:20:49
13298,tick05,11:20:49
13299,tick05,11:20:50
13300,tick05,11:20:50
13301,tick05,11:20:51
13302,tick05,11:20:51
13303,tick05,11:20:52
13304,tick05,11:20:52
13305,tick05,11:20:53
13306,tick05,11:20:53
13307,tick05,11:20:54
13308,tick05,11:20:54
13309,tick05,11:20:55
13310,tick05,11:20:55
13311,tick05,11:20:56
13312,tick05,11:20:56
13313,tick05,11:20:57
13314,tick05,11:20:57
13315,tick05,11:20:58
13316,tick05,11:20:58
13317,tick05,11:20:59
13318,tick05,11:20:59
13319,tick05,11:21:00
13320,tick05,11:21:00
13321,tick05,11:21:01
13322,tick05,11:21:01
13323,tick05,11:21:02
13324,tick05,11:21:02
13325,tick05,11:21:03
13326,tick05,11:21:03
13327,tick05,11:21:04
13328,tick05,11:21:04
13329,tick05,11:21:05
13330,tick05,11:21:05
13331,tick05,11:21:06
13332,tick05,11:21:06
13333,tick05,11:21:07
13334,tick05,11:21:07
13335,tick05,11:21:08
13336,tick05,11:21:08
13337,tick05,11:21:09
13338,tick05,11:21:09
13339,tick05,11:21:10
13340,tick05,11:21:10
13341,tick05,11:21:11
13342,tick05,11:21:11
13343,tick05,11:21:12
13344,tick05,11:21:12
13345,tick05,11:21:13
13346,tick05,11:21:13
13347,tick05,11:21:14
13348,tick05,11:21:14
13349,tick05,11:21:15
13350,tick05,11:21:15
13351,tick05,11:21:16
13352,tick05,11:21:16
13353,tick05,11:21:17
13354,tick05,11:21:17
13355,tick05,11:21:18
13356,tick05,11:21:18
13357,tick05,11:21:19
13358,tick05,11:21:19
13359,tick05,11:21:20
13360,tick05,11:21:20
13361,tick05,11:21:21
13362,tick05,11:21:21
13363,tick05,11:21:22
13364,tick05,11:21:22
13365,tick05,11:21:23
13366,tick05,11:21:23
13367,tick05,11:21:24
13368,tick05,11:21:24
13369,tick05,11:21:25
13370,tick05,11:21:25
13371,tick05,11:21:26
13372,tick05,11:21:26
13373,tick05,11:21:27
13374,tick05,11:21:27
13375,tick05,11:21:28
13376,tick05,11:21:28
13377,tick05,11:21:29
13378,tick05,11:21:29
13379,tick05,11:21:30
13380,tick05,11:21:30
13381,tick05,11:21:31
13382,tick05,11:21:31
13383,tick05,11:21:32
13384,tick05,11:21:32
13385,tick05,11:21:33
13386,tick05,11:21:33
13387,tick05,11:21:34
13388,tick05,11:21:34
13389,tick05,11:21:35
13390,tick05,11:21:35
13391,tick05,11:21:36
13392,tick05,11:21:36
13393,tick05,11:21:37
13394,tick05,11:21:37
13395,tick05,11:21:38
13396,tick05,11:21:38
13397,tick05,11:21:39
13398,tick05,11:21:39
13399,tick05,11:21:40
13400,tick05,11:21:40
13401,tick05,11:21:41
13402,tick05,11:21:41
13403,tick05,11:21:42
13404,tick05,11:21:42
13405,tick05,11:21:43
13406,tick05,11:21:43
13407,tick05,11:21:44
13408,tick05,11:21:44
13409,tick05,11:21:45
13410,tick05,11:21:45
13411,tick05,11:21:46
13412,tick05,11:21:46
13413,tick05,11:21:47
13414,tick05,11:21:47
13415,tick05,11:21:48
13416,tick05,11:21:48
13417,tick05,11:21:49
13418,tick05,11:21:49
